EALoadLoop.thisRepN,EALoadLoop.thisTrialN,EALoadLoop.thisN,EALoadLoop.thisIndex,EncLoadLoop.thisRepN,EncLoadLoop.thisTrialN,EncLoadLoop.thisN,EncLoadLoop.thisIndex,IALoadLoop.thisRepN,IALoadLoop.thisTrialN,IALoadLoop.thisN,IALoadLoop.thisIndex,RetLoadLoop.thisRepN,RetLoadLoop.thisTrialN,RetLoadLoop.thisN,RetLoadLoop.thisIndex,EAPractice2Trials.thisRepN,EAPractice2Trials.thisTrialN,EAPractice2Trials.thisN,EAPractice2Trials.thisIndex,IAPractice2Trials.thisRepN,IAPractice2Trials.thisTrialN,IAPractice2Trials.thisN,IAPractice2Trials.thisIndex,EncPractice2Trials.thisRepN,EncPractice2Trials.thisTrialN,EncPractice2Trials.thisN,EncPractice2Trials.thisIndex,RetPractice2Trials.thisRepN,RetPractice2Trials.thisTrialN,RetPractice2Trials.thisN,RetPractice2Trials.thisIndex,Blocks40.thisRepN,Blocks40.thisTrialN,Blocks40.thisN,Blocks40.thisIndex,EATrialsBlocks40.thisRepN,EATrialsBlocks40.thisTrialN,EATrialsBlocks40.thisN,EATrialsBlocks40.thisIndex,EncTrialsBlocks40.thisRepN,EncTrialsBlocks40.thisTrialN,EncTrialsBlocks40.thisN,EncTrialsBlocks40.thisIndex,IATrialsBlocks40.thisRepN,IATrialsBlocks40.thisTrialN,IATrialsBlocks40.thisN,IATrialsBlocks40.thisIndex,RetTrialsBlocks40.thisRepN,RetTrialsBlocks40.thisTrialN,RetTrialsBlocks40.thisN,RetTrialsBlocks40.thisIndex,Blocks10.thisRepN,Blocks10.thisTrialN,Blocks10.thisN,Blocks10.thisIndex,EATrialsBlocks10.thisRepN,EATrialsBlocks10.thisTrialN,EATrialsBlocks10.thisN,EATrialsBlocks10.thisIndex,EncTrialsBlocks10.thisRepN,EncTrialsBlocks10.thisTrialN,EncTrialsBlocks10.thisN,EncTrialsBlocks10.thisIndex,IATrialsBlocks10.thisRepN,IATrialsBlocks10.thisTrialN,IATrialsBlocks10.thisN,IATrialsBlocks10.thisIndex,RetTrialsBlocks10.thisRepN,RetTrialsBlocks10.thisTrialN,RetTrialsBlocks10.thisN,RetTrialsBlocks10.thisIndex,welcomeText.started,welcomeKey.started,welcomeKey.keys,welcomeKey.rt,welcomeText2.started,welcomeKey2.started,welcomeKey2.keys,welcomeKey2.rt,EAPracticeText1.started,EAPracticeText2.started,EAPracticeRespText.started,EAPracticeKey.started,EAPracticeKey.keys,EAPracticeKey.rt,EAPractice2Text.started,EAPractice2Key.started,EAPractice2Key.keys,EAPractice2Key.rt,corr_key,stim_name,magnitude,stim_spec,num_big,EAPractice1Text1.started,EAPractice1Stim.started,EAPractice1Resp.started,EAPractice1Text2.started,EAPractice1Resp.keys,EAPractice1Resp.corr,EAPractice1Resp.rt,EAPostPractice1Text.started,EAPostPractice1Resp.started,EAPostPractice1Resp.keys,EAPostPractice1Resp.rt,FixCross.started,FixCross.stopped,EATrialText1.started,EATrialStim.started,EATrialText2.started,EATrialResp.started,EATrialText2.stopped,EATrialResp.stopped,EATrialResp.keys,EATrialResp.corr,EATrialResp.rt,EAPracticeEndText.started,EAPracticeEndKey.started,EAPracticeEndKey.keys,EAPracticeEndKey.rt,IAPracticeInstructions1Text1.started,IAPracticeInstructions1Text2.started,IAPracticeInstructions1RespText.started,IAPracticeInstructions1Resp.started,IAPracticeInstructions1Resp.keys,IAPracticeInstructions1Resp.rt,IAPracticeInstructions2Text.started,IAPracticeInstructions2Resp.started,IAPracticeInstructions2Resp.keys,IAPracticeInstructions2Resp.rt,has_neg,IAPractice1Stim.started,IAPractice1Resp.started,IAPractice1Text1.started,IAPractice1Resp.keys,IAPractice1Resp.corr,IAPractice1Resp.rt,IAPractice1Feedback.started,IAPostPractice1Resp.started,IAPostPractice1Resp.keys,IAPostPractice1Resp.rt,IATrialStim.started,IATrialRespText.started,IATrialResp.started,IATrialResp.keys,IATrialResp.corr,IATrialResp.rt,IATrialRespText.stopped,IATrialResp.stopped,IAPracticeEndText.started,IAPracticeEndResp.started,IAPracticeEndResp.keys,IAPracticeEndResp.rt,EncPracticeInstructionsText1.started,EncPracticeInstructionsText2.started,EncPracticeInstructionsRespText.started,EncPracticeInstructionsResp.started,EncPracticeInstructionsResp.keys,EncPracticeInstructionsResp.rt,EncPracticeInstructions2Text.started,EncPracticeInstructions2Resp.started,EncPracticeInstructions2Resp.keys,EncPracticeInstructions2Resp.rt,EncPractice1Stim.started,EncPractice1Resp.started,EncPractice1RespText.started,EncPractice1Resp.keys,EncPractice1Resp.corr,EncPractice1Resp.rt,EncPractice1Feedback.started,EncPractice1FeedbackResp.started,EncPractice1FeedbackResp.keys,EncPractice1FeedbackResp.rt,EncImage.started,EncTrialRespText.started,EncTrialResp.started,EncTrialRespText.stopped,EncTrialResp.stopped,EncTrialResp.keys,EncTrialResp.corr,EncTrialResp.rt,EncPracticeEndText.started,EncPracticeEndResp.started,EncPracticeEndResp.keys,EncPracticeEndResp.rt,RetPracticeInstructionsText1.started,RetPracticeInstructionsText2.started,RetPracticeInstructionsResp.started,RetPracticeInstructions1Berry.started,RetPracticeInstructions1Question.started,RetPracticeInstructions1Truck.started,RetPracticeInstructions1House.started,RetPracticeInstructionsNumGuide1.started,RetPracticeInstructionsNumGuide2.started,RetPracticeInstructionsNumGuide3.started,RetPracticeInstructionsNumGuide4.started,RetPracticeInstructionsResp.keys,RetPracticeInstructionsResp.rt,RetPracticeInstructions2Text.started,RetPracticeInstructions2Resp.started,RetPracticeInstructions2Resp.keys,RetPracticeInstructions2Resp.rt,enc_stimname,RetPractice1Stim.started,RetPractice1Resp.started,RetPractice1Berry.started,RetPractice1Question.started,RetPractice1Truck.started,RetPractice1House.started,RetPractice1Resp.keys,RetPractice1Resp.corr,RetPractice1Resp.rt,RetPostPractice1Text.started,RetPostPractice1Resp.started,RetPostPractice1Resp.keys,RetPostPractice1Resp.rt,RetTrialStim.started,RetTrialResp.started,RetTrialQuestion.started,RetTrialBerry.started,RetTrialTruck.started,RetTrialHouse.started,RetTrialResp.stopped,RetTrialQuestion.stopped,RetTrialBerry.stopped,RetTrialTruck.stopped,RetTrialHouse.stopped,RetTrialResp.keys,RetTrialResp.corr,RetTrialResp.rt,RetPracticeEndText.started,RetPracticeEndResp.started,RetPracticeEndResp.keys,RetPracticeEndResp.rt,EATaskInstructionsText1.started,EATaskInstructionsText2.started,EncTaskInstructionsText1.started,EncTaskInstructionsText2.started,EncTaskInstructionsText1.stopped,EncTaskInstructionsText2.stopped,IATaskInstructionsText1.started,IATaskInstructionsText2.started,RetTaskInstructionsText1.started,RetTaskInstructionsText2.started,RetTaskInstructionsText1.stopped,RetTaskInstructionsText2.stopped,Block1EndText.started,Block1EndText.stopped,EATaskInstructionsText1.stopped,EATaskInstructionsText2.stopped,Block2BreakText.started,Block2BreakKey.started,Block2BreakKey.keys,Block2BreakKey.rt,Block2EndText.started,Block2EndText.stopped,participant,session,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,2,0,,,,,,,,,13,0,13,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,InternTask.118.jpeg,3,addsub,,,,,,,,,,,,,1925.275114086,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,1925.8250417949998,1927.260846825,1927.260846825,4,1,0.9250834220001138,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,006,001,2025-02-21_10h02.10.840,RetGoals_V1,2022.2.4,59.9935698891801,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,2,0,,,,,,,,,14,0,14,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,InternTask.166.jpeg,1,subadd,,,,,,,,,,,,,1928.21171653,1928.763198602,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,1928.763198602,1930.1970167230002,1930.1970167230002,2,1,0.9027976560000184,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,006,001,2025-02-21_10h02.10.840,RetGoals_V1,2022.2.4,59.9935698891801,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,2,0,,,,,,,,,15,0,15,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,InternTask.228.jpeg,1,subsub,,,,,,,,,,,,,1931.131709927,1931.665275409,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,1931.665275409,1933.1173918559998,1933.1173918559998,None,0,,1934.619221428,1934.619221428,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,006,001,2025-02-21_10h02.10.840,RetGoals_V1,2022.2.4,59.9935698891801,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,2,0,,,,,,,,,16,0,16,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,InternTask.222.jpeg,0,subadd,,,,,,,,,,,,,1934.635622496,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,1935.1863986489998,1936.6212231949999,1936.6212231949999,3,1,0.8934520410002165,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,006,001,2025-02-21_10h02.10.840,RetGoals_V1,2022.2.4,59.9935698891801,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,2,0,,,,,,,,,17,0,17,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,InternTask.137.jpeg,0,addsub,,,,,,,,,,,,,1937.5374898559999,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,1938.0898963569998,1939.524551695,1939.524551695,3,1,0.7020081229997572,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,006,001,2025-02-21_10h02.10.840,RetGoals_V1,2022.2.4,59.9935698891801,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,2,0,,,,,,,,,18,0,18,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,InternTask.289.jpeg,0,subsub,,,,,,,,,,,,,1940.2584183210001,1940.809062706,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,1940.809062706,1942.24413258,1942.24413258,1,0,1.1747510120002858,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,006,001,2025-02-21_10h02.10.840,RetGoals_V1,2022.2.4,59.9935698891801,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,2,0,,,,,,,,,19,0,19,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,InternTask.120.jpeg,2,addsub,,,,,,,,,,,,,1943.444583589,1943.995168544,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,1943.995168544,1945.4300457159998,1945.4300457159998,4,1,1.2449065180002776,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,006,001,2025-02-21_10h02.10.840,RetGoals_V1,2022.2.4,59.9935698891801,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,2,0,,,,,,,,,20,0,20,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,InternTask.042.jpeg,4,addadd,,,,,,,,,,,,,1946.698229227,1947.2330004760001,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,1947.2330004760001,1948.6844728410001,1948.6844728410001,4,1,0.3581692110000745,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,006,001,2025-02-21_10h02.10.840,RetGoals_V1,2022.2.4,59.9935698891801,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,2,0,,,,,,,,,21,0,21,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,InternTask.219.jpeg,0,subadd,,,,,,,,,,,,,1949.0681115379998,1949.618862026,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,1949.618862026,1951.0537580259997,1951.0537580259997,3,1,0.9813819979999039,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,006,001,2025-02-21_10h02.10.840,RetGoals_V1,2022.2.4,59.9935698891801,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,2,0,,,,,,,,,22,0,22,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,InternTask.061.jpeg,0,addadd,,,,,,,,,,,,,1952.0533863169999,1952.6058940520002,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,1952.6058940520002,1954.0404431339998,1954.0404431339998,3,1,0.8358141680000131,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,006,001,2025-02-21_10h02.10.840,RetGoals_V1,2022.2.4,59.9935698891801,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,2,0,,,,,,,,,23,0,23,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,InternTask.054.jpeg,0,addadd,,,,,,,,,,,,,1954.9079212000001,1955.440765421,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,1955.440765421,1956.893573706,1956.893573706,3,1,0.517956171000094,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,006,001,2025-02-21_10h02.10.840,RetGoals_V1,2022.2.4,59.9935698891801,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,2,0,,,,,,,,,24,0,24,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,InternTask.185.jpeg,1,subadd,,,,,,,,,,,,,1957.427406273,1957.9602662480002,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,1957.9602662480002,1959.412964747,1959.412964747,None,0,,1960.914757471,1960.914757471,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,006,001,2025-02-21_10h02.10.840,RetGoals_V1,2022.2.4,59.9935698891801,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,2,0,,,,,,,,,25,0,25,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,InternTask.093.jpeg,8,addsub,,,,,,,,,,,,,1960.9311505609999,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,1961.4659344359998,1962.9167862569998,1962.9167862569998,2,1,0.262112840000043,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,006,001,2025-02-21_10h02.10.840,RetGoals_V1,2022.2.4,59.9935698891801,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,2,0,,,,,,,,,26,0,26,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,InternTask.265.jpeg,1,subsub,,,,,,,,,,,,,1963.200461071,1963.767751669,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,1963.767751669,1965.1859591520001,1965.1859591520001,2,0,0.5683546710001224,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,006,001,2025-02-21_10h02.10.840,RetGoals_V1,2022.2.4,59.9935698891801,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,2,0,,,,,,,,,27,0,27,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,InternTask.258.jpeg,1,subsub,,,,,,,,,,,,,1965.786632071,1966.3372764810001,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,1966.3372764810001,1967.771853496,1967.771853496,4,1,1.4150372230000698,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,006,001,2025-02-21_10h02.10.840,RetGoals_V1,2022.2.4,59.9935698891801,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,2,0,,,,,,,,,28,0,28,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,InternTask.090.jpeg,14,addsub,,,,,,,,,,,,,1969.2069697480001,1969.757997794,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,1969.757997794,1971.1927143940002,1971.1927143940002,2,1,0.5938697360001584,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,006,001,2025-02-21_10h02.10.840,RetGoals_V1,2022.2.4,59.9935698891801,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,2,0,,,,,,,,,29,0,29,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,InternTask.262.jpeg,2,subsub,,,,,,,,,,,,,1971.8099082139997,1972.3433304320001,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,1972.3433304320001,1973.7954228859999,1973.7954228859999,None,0,,1975.297288096,1975.297288096,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,006,001,2025-02-21_10h02.10.840,RetGoals_V1,2022.2.4,59.9935698891801,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,2,0,,,,,,,,,30,0,30,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,InternTask.237.jpeg,4,subsub,,,,,,,,,,,,,1975.3135815780001,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,1975.864256767,1977.299555479,1977.299555479,4,0,1.0077291649999438,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,006,001,2025-02-21_10h02.10.840,RetGoals_V1,2022.2.4,59.9935698891801,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,2,0,,,,,,,,,31,0,31,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,InternTask.227.jpeg,2,subsub,,,,,,,,,,,,,1978.3332231589998,1978.883442037,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,1978.883442037,1980.3193657850002,1980.3193657850002,3,0,1.0758013239996558,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,006,001,2025-02-21_10h02.10.840,RetGoals_V1,2022.2.4,59.9935698891801,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,2,0,,,,,,,,,32,0,32,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,InternTask.260.jpeg,2,subsub,,,,,,,,,,,,,1981.420530815,1981.9716006180001,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,1981.9716006180001,1983.4061898969999,1983.4061898969999,4,1,1.0204439329999673,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,006,001,2025-02-21_10h02.10.840,RetGoals_V1,2022.2.4,59.9935698891801,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,2,0,,,,,,,,,33,0,33,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,InternTask.082.jpeg,12,addsub,,,,,,,,,,,,,1984.457149336,1985.007383304,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,1985.007383304,1986.4429127120002,1986.4429127120002,1,0,0.9670588040002599,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,006,001,2025-02-21_10h02.10.840,RetGoals_V1,2022.2.4,59.9935698891801,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,2,0,,,,,,,,,34,0,34,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,InternTask.224.jpeg,0,subadd,,,,,,,,,,,,,1987.4438212,1987.9766448689998,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,1987.9766448689998,1989.429386672,1989.429386672,3,1,0.48483079100009263,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,006,001,2025-02-21_10h02.10.840,RetGoals_V1,2022.2.4,59.9935698891801,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,2,0,,,,,,,,,35,0,35,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,InternTask.147.jpeg,0,addsub,,,,,,,,,,,,,1989.946514193,1990.49736054,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,1990.49736054,1991.9321613799998,1991.9321613799998,3,1,0.351526660000161,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,006,001,2025-02-21_10h02.10.840,RetGoals_V1,2022.2.4,59.9935698891801,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,2,0,,,,,,,,,36,0,36,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,InternTask.292.jpeg,0,subsub,,,,,,,,,,,,,1992.3158360910002,1992.865914423,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,1992.865914423,1994.3015189779999,1994.3015189779999,3,1,0.7087069109997515,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,006,001,2025-02-21_10h02.10.840,RetGoals_V1,2022.2.4,59.9935698891801,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,2,0,,,,,,,,,37,0,37,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,InternTask.173.jpeg,3,subadd,,,,,,,,,,,,,1995.034909562,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,1995.569466517,1997.02121119,1997.02121119,4,0,1.2216917479999552,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,006,001,2025-02-21_10h02.10.840,RetGoals_V1,2022.2.4,59.9935698891801,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,2,0,,,,,,,,,38,0,38,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,InternTask.242.jpeg,2,subsub,,,,,,,,,,,,,1998.2714199920001,1998.8390569970002,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,1998.8390569970002,2000.257715618,2000.257715618,None,0,,2001.7597491329998,2001.7597491329998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,006,001,2025-02-21_10h02.10.840,RetGoals_V1,2022.2.4,59.9935698891801,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,2,0,,,,,,,,,39,0,39,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,InternTask.152.jpeg,4,subadd,,,,,,,,,,,,,2001.77626761,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,2002.3275847219998,2003.7615790720001,2003.7615790720001,2,1,0.9775176970001098,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,006,001,2025-02-21_10h02.10.840,RetGoals_V1,2022.2.4,59.9935698891801,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,2,0,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,1_91.jpg,,building,,,,,,,,,,,,,2019.7629211919998,2020.3134821009999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Encod_Stim.091.jpeg,,,,,,,,,,,,,,2020.3134821009999,2021.7486191479998,2021.7486191479998,2021.7486191479998,2021.7486191479998,2021.7486191479998,,,,,,4,1,0.9025685450000651,,,,,,,,,,,,,2004.7627104879998,2004.7627104879998,2019.7629211919998,2019.7629211919998,,,,,,,,,,,006,001,2025-02-21_10h02.10.840,RetGoals_V1,2022.2.4,59.9935698891801,
